Event	ID	Name			Wwise Object Path	Notes
	25254557	playerWeaponCooldown			\Default Work Unit\playerEvents\playerWeaponCooldown	
	234843287	playerDashBack			\Default Work Unit\playerEvents\playerDashBack	
	526621624	enemyWeaponsEventHits			\Default Work Unit\enemyEvents\enemyWeaponsEventHits	
	598450249	looser			\Default Work Unit\backgroundEvents\looser	
	688112595	waitingRoom			\Default Work Unit\Music\waitingRoom	
	723260870	enemyEventsDie			\Default Work Unit\enemyEvents\enemyEventsDie	
	837658052	TestMusicLoop			\Default Work Unit\Music\TestMusicLoop	
	911993200	ButtonFancy			\Default Work Unit\backgroundEvents\ButtonsEvent\ButtonFancy	
	927588791	ButtonOver			\Default Work Unit\backgroundEvents\ButtonsEvent\ButtonOver	
	1082178505	playerEventsDie			\Default Work Unit\playerEvents\playerEventsDie	
	1190501004	startCount			\Default Work Unit\backgroundEvents\startCount	
	1317595701	playerDashCooldown			\Default Work Unit\playerEvents\playerDashCooldown	
	1389296758	enemyWeaponsEventsDrop			\Default Work Unit\enemyEvents\enemyWeaponsEventsDrop	
	1502067097	roundThree			\Default Work Unit\Music\roundThree	
	1505439485	playerEventsDash			\Default Work Unit\playerEvents\playerEventsDash	
	1643626701	playerWeaponsEventsDrop			\Default Work Unit\playerEvents\playerWeaponsEventsDrop	
	1744576738	playerEventsFootsteps			\Default Work Unit\playerEvents\playerEventsFootsteps	
	1964277448	timerTic			\Default Work Unit\backgroundEvents\timerTic	
	1980102556	enemyWeaponCooldown			\Default Work Unit\enemyEvents\enemyWeaponCooldown	
	2134179288	timerEndBuzz			\Default Work Unit\backgroundEvents\timerEndBuzz	
	2172152223	enemyEventsFall			\Default Work Unit\enemyEvents\enemyEventsFall	
	2242007041	endOfRound			\Default Work Unit\backgroundEvents\endOfRound	
	2354176855	objectEventsCrateHit			\Default Work Unit\objectEvents\objectEventsCrateHit	
	2381628217	objectEventsHeal			\Default Work Unit\objectEvents\objectEventsHeal	
	2509028246	playerEventsFall			\Default Work Unit\playerEvents\playerEventsFall	
	2607198388	playerEventsSlash			\Default Work Unit\playerEvents\playerEventsSlash	
	2772879681	enemyEventsFootsteps			\Default Work Unit\enemyEvents\enemyEventsFootsteps	
	2963827865	objectEventsCathammerOnGround			\Default Work Unit\objectEvents\objectEventsCathammerOnGround	
	2987073838	enemyDashBack			\Default Work Unit\enemyEvents\enemyDashBack	
	3035999688	winner			\Default Work Unit\backgroundEvents\winner	
	3156796827	roundTwo			\Default Work Unit\Music\roundTwo	
	3175741232	enemyEventsDash			\Default Work Unit\enemyEvents\enemyEventsDash	
	3200381734	enemyEventsTouched			\Default Work Unit\enemyEvents\enemyEventsTouched	
	3275667245	roundOne			\Default Work Unit\Music\roundOne	
	3292113943	enemyEventsSlash			\Default Work Unit\enemyEvents\enemyEventsSlash	
	3327793297	playerEventsTouched			\Default Work Unit\playerEvents\playerEventsTouched	
	3389008624	ButtonLaunch			\Default Work Unit\backgroundEvents\ButtonsEvent\ButtonLaunch	
	4051332235	ButtonClick			\Default Work Unit\backgroundEvents\ButtonsEvent\ButtonClick	
	4152903161	playerWeaponsEventHits			\Default Work Unit\playerEvents\playerWeaponsEventHits	
	4196958256	enemyDashCooldown			\Default Work Unit\enemyEvents\enemyDashCooldown	
	4263813725	objectEventsFenceHit			\Default Work Unit\objectEvents\objectEventsFenceHit	

Switch Group	ID	Name			Wwise Object Path	Notes
	1861379221	switcheWeaponsType			\Default Work Unit\switcheWeaponsType	
	4139584672	switchHit			\Default Work Unit\switchHit	

Switch	ID	Name	Switch Group			Notes
	1444194542	switcheWeaponsTypeSign	switcheWeaponsType			
	3160374033	switcheWeaponsTypePipe	switcheWeaponsType			
	3307155126	switcheWeaponsTypeBat	switcheWeaponsType			
	3771686185	switcheWeaponsTypeCathammer	switcheWeaponsType			
	624013381	lowHP	switchHit			
	2639122072	mediumHP	switchHit			
	2942549062	fullHP	switchHit			

State Group	ID	Name			Wwise Object Path	Notes
	3103015060	musicStates			\Music\musicStates	

State	ID	Name	State Group			Notes
	19135406	waiting	musicStates			
	748895195	None	musicStates			
	1502067097	roundThree	musicStates			
	3156796827	roundTwo	musicStates			
	3275667245	roundOne	musicStates			

Game Parameter	ID	Name			Wwise Object Path	Notes
	847161145	rtpcGameTimer			\Default Work Unit\rtpcGameTimer	
	1693736946	rtpcPlayerVoicePerHealth			\Default Work Unit\rtpcPlayerVoicePerHealth	
	3236278648	rtpcSlashSoundPerVelocity			\Default Work Unit\rtpcSlashSoundPerVelocity	

In Memory Audio	ID	Name	Audio source file		Wwise Object Path	Notes	Data Size
	672671830	321Start	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\EA\{EA27FB04-F188-ADE3-BB02-09DC33733092}.wem		\Actor-Mixer Hierarchy\Default Work Unit\backgroundWorkUnit\backgroundSounds\321Start		303344
	674206208	playerBatSlash03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\39\{3916A32C-8129-F065-D853-18485CCB5C76}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerWeaponsSounds\playerSwitchSlash\playerBatSlash\playerBatSlash03		98400
	689026062	FOOTSTEP CONCRETE1	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\13\{13C92269-F74B-96EC-7D76-062B1A53E60F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerFootstepsSounds\playerRandomFootsteps\FOOTSTEP CONCRETE1		49348
	694358222	pipeDrop02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\22\{22D3139F-332C-B79E-6569-40D0F19D80F2}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchDrop\enemyDropPipe\pipeDrop02		78820
	703433059	playerBatSlash01	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\F7\{F791E8BD-C8F7-4318-5111-B5C4B9E19E45}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerWeaponsSounds\playerSwitchSlash\playerBatSlash\playerBatSlash01		98400
	707275973	enemyFallSounds02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\E1\{E1F06159-A746-5879-04FA-2CEDAF04A54B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyFallSounds\enemyFallSounds02		293928
	719926177	playerCooldownWeapon	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\CA\{CAD18351-842A-EEF5-66CB-542F99790CD9}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerWeaponsSounds\playerCooldownWeapon		1068948
	735879190	batDrop01	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\B7\{B7EDD1F4-F70E-6D92-264B-A7C2A7E88071}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchDrop\enemyDropBat\batDrop01		73452
	752212412	pipeSlash01	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\DA\{DA50F7C5-1028-2724-0D64-009B4E9A6A47}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchSlash\enemyPipeSlash\pipeSlash01		159840
	785753511	hit01a	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\D6\{D66F85D0-154D-F5A5-ACF7-8C261BC49BE0}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerTouchSounds\playerSwichTouched\HitpointFull\hit01a		26032
	795986345	MUS_LOOP1_alt_140bpm	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\E9\{E9B6F1D7-71CE-FA9D-ACA4-1D636BCA66BD}.wem		\Actor-Mixer Hierarchy\Default Work Unit\Music\Music\MUS_LOOP1_alt_140bpm		6582952
	802974831	batSlash01	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\AD\{AD6D5FD6-56B4-F6DD-687C-C592D185EF11}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchSlash\enemyBatSlash\batSlash01		98400
	815608219	batHit01	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\28\{28EA08C8-B1EA-2076-7126-549D90DDB9CA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchHit\enemyBatHit\batHit01		145336
	827249237	enemyDash1	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\4E\{4E143B6D-9A43-91F3-B2B7-5B85753A00F1}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyDashSounds\enemyDash1		110080
	833669022	FOOTSTEP CONCRETE5	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\71\{7161F999-8655-AA5C-0807-20F70406C2B9}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerFootstepsSounds\playerRandomFootsteps\FOOTSTEP CONCRETE5		43684
	850661213	FOOTSTEP CONCRETE5	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\3E\{3E5F3290-41AF-2EC4-B3FB-D4824F967050}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyFootstepsSounds\enemyRandomFootsteps\FOOTSTEP CONCRETE5		44548
	860611879	healingPotion	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\4C\{4CF54DC0-F1EF-CE49-D49A-12B6DB37AC89}.wem		\Actor-Mixer Hierarchy\Default Work Unit\objectWorkUnit\objectSounds\objectHealSounds\healingPotion		145048
	885670471	enemyDash2	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\A0\{A09FCA30-5A1B-5C90-0402-B6C877100780}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyDashSounds\enemyDash2		118040
	885820958	playerDash4	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\AC\{AC12EC2E-18B7-CFAB-AC73-849C210E2E8C}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerDashSounds\playerDash4		114904
	891732342	playerBatDrop02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\C6\{C6C87613-46AD-7024-057C-1E62F1DF3F81}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerWeaponsSounds\playerSwitchDrop\playerDropBat\playerBatDrop02		90020
	895217486	playerFallSounds02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\E2\{E26B0696-2E52-AB83-0DD5-67BE78C3D65B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerFallSounds\playerFallSounds02		799596
	904268600	batSlash02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\02\{02AFF54D-263E-0C75-6D78-7558197D020F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchSlash\enemyBatSlash\batSlash02		90208
	906329842	cathammerOnGround02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\78\{78B4C0B9-8506-55C4-FF7E-4B60EA098061}.wem		\Actor-Mixer Hierarchy\Default Work Unit\objectWorkUnit\objectSounds\objectCathammerOnGround\CatHammerOnGround\cathammerOnGround02		175004
	920945660	hit03b	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\68\{687EFE0B-9F04-31EF-CB2A-933FBE85C221}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerTouchSounds\playerSwichTouched\HitpointLow\hit03b		113996
	922102602	FOOTSTEP CONCRETE4	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\9B\{9B867E98-E092-72EB-4C20-3BBDE7895F9B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerFootstepsSounds\playerRandomFootsteps\FOOTSTEP CONCRETE4		53764
	922274170	pipeSlash03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\CE\{CE56C817-74DE-A355-6068-985CF3F2953A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchSlash\enemyPipeSlash\pipeSlash03		163936
	925189901	enemyFallSounds03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\E6\{E6E3628A-EF4A-61AC-277F-1324A2D1D3BB}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyFallSounds\enemyFallSounds03		332000
	929283431	playerPipeDrop01	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\F3\{F3E88AEB-3D9B-4C40-A356-258207ED915A}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerWeaponsSounds\playerSwitchDrop\playerDropPipe\playerPipeDrop01		96852
	947530693	cathammerOnGround03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\06\{06EC7B4D-7E79-A4EC-5943-AD10877C9E78}.wem		\Actor-Mixer Hierarchy\Default Work Unit\objectWorkUnit\objectSounds\objectCathammerOnGround\CatHammerOnGround\cathammerOnGround03		165184
	959806962	PlayerDieOnGround2	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\A4\{A45A49A6-824C-DE3C-19AB-38D427852206}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerDieSounds\PlayerDieOnGround2		184460
	969473063	signHit03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\69\{691F40D8-9AB2-D549-93E3-989FAAFD4487}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchHit\enemySignHit\signHit03		328668
	985327805	buttonOverSound	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\66\{66F533CD-C9FE-A0EC-7569-03F6DAAD90C4}.wem		\Actor-Mixer Hierarchy\Default Work Unit\backgroundWorkUnit\backgroundSounds\buttons\buttonOverSound		124272
	985593584	FOOTSTEP CONCRETE6	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\6F\{6F55D8FC-DAC4-2AD2-21BD-39CDC0C6CFDA}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyFootstepsSounds\enemyRandomFootsteps\FOOTSTEP CONCRETE6		26116
	990842229	playerDash1	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\21\{21D55628-A003-5E9B-0904-B19610465D59}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerDashSounds\playerDash1		118284
	1006049320	playerBatDrop03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\CA\{CAC8B540-8E67-5CC4-BB8E-FAD145C45431}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerWeaponsSounds\playerSwitchDrop\playerDropBat\playerBatDrop03		63248
	1007007988	hit02a	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\A2\{A279C04A-3861-2159-0B24-46BA14E5B03B}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyTouchSounds\enemySwitchTouched\HitpointMedium\hit02a		45924
	1008767796	enemyDash4	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\0D\{0D41338E-819F-B1A1-88FF-93E5F077D530}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyDashSounds\enemyDash4		127448
	1009836580	fenceBreak	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\EC\{EC6621B7-049B-A3A7-C82B-668D5FDD07B9}.wem		\Actor-Mixer Hierarchy\Default Work Unit\objectWorkUnit\objectSounds\objectFenceHitSounds\fenceBreak		70808
	1027563239	PlayerDieOnGround1	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\90\{90318C57-3BF1-2B1A-D964-B6BDF8741743}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerDieSounds\PlayerDieOnGround1		211180
	1029777583	buttonSoundBasic	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\0D\{0D575F16-B691-E6D9-2D2A-B0D2C1966DD7}.wem		\Actor-Mixer Hierarchy\Default Work Unit\backgroundWorkUnit\backgroundSounds\buttons\buttonSoundBasic		309740
	1030819096	hit01b	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\1A\{1A644A3C-53CB-8267-A8A2-9383D5D0C89F}.wem		\Actor-Mixer Hierarchy\Default Work Unit\playerWorkUnit\playerSounds\playerTouchSounds\playerSwichTouched\HitpointFull\hit01b		26768
	1042281802	cathammerHit03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\8D\{8D2FEE6F-C6A9-3D60-1DEE-1B12E47C9E71}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchHit\enemyCathammerHit\cathammerHit03		763780
	1063579010	cathammerSlash03	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\C8\{C8A347F7-4E93-8B6E-1FF2-3530B6628009}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchSlash\enemyCathammerSlash\cathammerSlash03		303200
	1067511888	cathammerHit02	C:\U\BluntBrawl\BluntBrawl\BluntBrawl_WwiseProject\.cache\8A\{8ACB618C-A12A-138E-962D-4640F3CDC456}.wem		\Actor-Mixer Hierarchy\Default Work Unit\enemyWorkUnit\enemySounds\enemyWeaponsSounds\enemySwitchHit\enemyCathammerHit\cathammerHit02		365644

